indicator_ID;country_ID;year_ID;KPI_ID;value
GR21_HVPI;GR;21;HVPI;101.0
GR21_INF;GR;21;INF;0.6
GR21_SAVN;GR;21;SAVN;-1216.0
GR21_SAVR;GR;21;SAVR;5.58
GR22_CON;GR;22;CON;142364.0
GR22_INC;GR;22;INC;130216.0
GR22_HVPI;GR;22;HVPI;111.0
GR22_INF;GR;22;INF;9.3
GR22_SAVN;GR;22;SAVN;-12123.0
GR22_SAVR;GR;22;SAVR;-2.27
GR23_CON;GR;23;CON;151720.0
GR23_INC;GR;23;INC;141082.0
GR23_HVPI;GR;23;HVPI;115.0
GR23_INF;GR;23;INF;4.2
GR23_SAVN;GR;23;SAVN;-10614.0
GR23_SAVR;GR;23;SAVR;-0.89
ES12_CON;ES;12;CON;605806.0
ES12_INC;ES;12;INC;627570.0
ES12_HVPI;ES;12;HVPI;99.0
ES12_INF;ES;12;INF;2.4
ES12_SAVN;ES;12;SAVN;20020.0
ES12_SAVR;ES;12;SAVR;6.99
ES13_CON;ES;13;CON;593795.0
ES13_INC;ES;13;INC;627499.0
ES13_HVPI;ES;13;HVPI;100.0
ES13_INF;ES;13;INF;1.5
ES13_SAVN;ES;13;SAVN;31245.0
ES13_SAVR;ES;13;SAVR;8.47
ES14_CON;ES;14;CON;604822.0
ES14_INC;ES;14;INC;629250.0
ES14_HVPI;ES;14;HVPI;100.0
ES14_INF;ES;14;INF;-0.2
ES14_SAVN;ES;14;SAVN;22440.0
ES14_SAVR;ES;14;SAVR;7.15
ES15_CON;ES;15;CON;622213.0
ES15_INC;ES;15;INC;655373.0
ES15_HVPI;ES;15;HVPI;100.0
ES15_INF;ES;15;INF;-0.6
ES15_SAVN;ES;15;SAVN;30219.0
ES15_SAVR;ES;15;SAVR;8.16
ES16_CON;ES;16;CON;640052.0
ES16_INC;ES;16;INC;672174.0
ES16_HVPI;ES;16;HVPI;99.0
ES16_INF;ES;16;INF;-0.3
ES16_SAVN;ES;16;SAVN;29012.0
ES16_SAVR;ES;16;SAVR;7.9
ES17_CON;ES;17;CON;670455.0
ES17_INC;ES;17;INC;692155.0
ES17_HVPI;ES;17;HVPI;101.0
ES17_INF;ES;17;INF;2.0
ES17_SAVN;ES;17;SAVN;18606.0
ES17_SAVR;ES;17;SAVR;6.29
ES18_CON;ES;18;CON;692652.0
ES18_INC;ES;18;INC;712540.0
ES18_HVPI;ES;18;HVPI;103.0
ES18_INF;ES;18;INF;1.7
ES18_SAVN;ES;18;SAVN;17057.0
ES18_SAVR;ES;18;SAVR;5.98
ES19_CON;ES;19;CON;706458.0
ES19_INC;ES;19;INC;747978.0
ES19_HVPI;ES;19;HVPI;104.0
ES19_INF;ES;19;INF;0.8
ES19_SAVN;ES;19;SAVN;38768.0
ES19_SAVR;ES;19;SAVR;8.66
ES20_CON;ES;20;CON;620683.0
ES20_INC;ES;20;INC;729805.0
ES20_HVPI;ES;20;HVPI;103.0
ES20_INF;ES;20;INF;-0.3
ES20_SAVN;ES;20;SAVN;105295.0
ES20_SAVR;ES;20;SAVR;17.77
ES21_CON;ES;21;CON;679588.0
ES21_INC;ES;21;INC;764598.0
ES21_HVPI;ES;21;HVPI;107.0
ES21_INF;ES;21;INF;3.0
ES21_SAVN;ES;21;SAVN;82785.0
ES21_SAVR;ES;21;SAVR;14.29
ES22_CON;ES;22;CON;759001.0
ES22_INC;ES;22;INC;801958.0
ES22_HVPI;ES;22;HVPI;115.0
ES22_INF;ES;22;INF;8.3
ES22_SAVN;ES;22;SAVN;40782.0
ES22_SAVR;ES;22;SAVR;8.97
ES23_CON;ES;23;CON;814116.0
ES23_INC;ES;23;INC;888799.0
ES23_HVPI;ES;23;HVPI;119.0
ES23_INF;ES;23;INF;3.4
ES23_SAVN;ES;23;SAVN;73801.0
ES23_SAVR;ES;23;SAVR;11.96
FR12_CON;FR;12;CON;1101431.0
FR12_INC;FR;12;INC;1231453.0
FR12_HVPI;FR;12;HVPI;98.0
FR12_INF;FR;12;INF;2.2
FR12_SAVN;FR;12;SAVN;132561.0
FR12_SAVR;FR;12;SAVR;15.56
FR13_CON;FR;13;CON;1114393.0
FR13_INC;FR;13;INC;1226120.0
FR13_HVPI;FR;13;HVPI;99.0
FR13_INF;FR;13;INF;1.0
FR13_SAVN;FR;13;SAVN;114107.0
FR13_SAVR;FR;13;SAVR;14.21
FR14_CON;FR;14;CON;1126434.0
FR14_INC;FR;14;INC;1243092.0
FR14_HVPI;FR;14;HVPI;99.0
FR14_INF;FR;14;INF;0.6
FR14_SAVN;FR;14;SAVN;119106.0
FR14_SAVR;FR;14;SAVR;14.52
FR15_CON;FR;15;CON;1147048.0
FR15_INC;FR;15;INC;1257754.0
FR15_HVPI;FR;15;HVPI;100.0
FR15_INF;FR;15;INF;0.1
FR15_SAVN;FR;15;SAVN;113316.0
FR15_SAVR;FR;15;SAVR;13.98
FR16_CON;FR;16;CON;1169068.0
FR16_INC;FR;16;INC;1279348.0
FR16_HVPI;FR;16;HVPI;100.0
FR16_INF;FR;16;INF;0.3
FR16_SAVN;FR;16;SAVN;112891.0
FR16_SAVR;FR;16;SAVR;13.79
FR17_CON;FR;17;CON;1195310.0
FR17_INC;FR;17;INC;1309912.0
FR17_HVPI;FR;17;HVPI;101.0
FR17_INF;FR;17;INF;1.2
FR17_SAVN;FR;17;SAVN;117323.0
FR17_SAVR;FR;17;SAVR;14.01
FR18_CON;FR;18;CON;1231762.0
FR18_INC;FR;18;INC;1345906.0
FR18_HVPI;FR;18;HVPI;103.0
FR18_INF;FR;18;INF;2.1
FR18_SAVN;FR;18;SAVN;117066.0
FR18_SAVR;FR;18;SAVR;13.87
FR19_CON;FR;19;CON;1262531.0
FR19_INC;FR;19;INC;1389939.0
FR19_HVPI;FR;19;HVPI;104.0
FR19_INF;FR;19;INF;1.3
FR19_SAVN;FR;19;SAVN;130371.0
FR19_SAVR;FR;19;SAVR;14.62
FR20_CON;FR;20;CON;1190000.0
FR20_INC;FR;20;INC;1400348.0
FR20_HVPI;FR;20;HVPI;105.0
FR20_INF;FR;20;INF;0.5
FR20_SAVN;FR;20;SAVN;215608.0
FR20_SAVR;FR;20;SAVR;20.43
FR21_CON;FR;21;CON;1269169.0
FR21_INC;FR;21;INC;1465582.0
FR21_HVPI;FR;21;HVPI;107.0
FR21_INF;FR;21;INF;2.1
FR21_SAVN;FR;21;SAVN;202160.0
FR21_SAVR;FR;21;SAVR;19.07
FR22_CON;FR;22;CON;1372393.0
FR22_INC;FR;22;INC;1536957.0
FR22_HVPI;FR;22;HVPI;114.0
FR22_INF;FR;22;INF;5.9
FR22_SAVN;FR;22;SAVN;171233.0
FR22_SAVR;FR;22;SAVR;16.83
FR23_CON;FR;23;CON;1481594.0
FR23_INC;FR;23;INC;1663841.0
FR23_HVPI;FR;23;HVPI;120.0
FR23_INF;FR;23;INF;5.7
FR23_SAVN;FR;23;SAVN;190505.0
FR23_SAVR;FR;23;SAVR;16.89
HR12_CON;HR;12;CON;26845.0
HR12_INC;HR;12;INC;26328.0
HR12_HVPI;HR;12;HVPI;97.0
HR12_INF;HR;12;INF;3.4
HR12_SAVN;HR;12;SAVN;409.0
HR12_SAVR;HR;12;SAVR;7.81
HR13_CON;HR;13;CON;26727.0
HR13_INC;HR;13;INC;25993.0
HR13_HVPI;HR;13;HVPI;100.0
HR13_INF;HR;13;INF;2.3
HR13_SAVN;HR;13;SAVN;264.0
HR13_SAVR;HR;13;SAVR;7.36
HR14_CON;HR;14;CON;25768.0
HR14_INC;HR;14;INC;25879.0
HR14_HVPI;HR;14;HVPI;100.0
HR14_INF;HR;14;INF;0.2
HR14_SAVN;HR;14;SAVN;1069.0
HR14_SAVR;HR;14;SAVR;10.08
HR15_CON;HR;15;CON;25800.0
HR15_INC;HR;15;INC;25443.0
HR15_HVPI;HR;15;HVPI;100.0
HR15_INF;HR;15;INF;-0.3
HR15_SAVN;HR;15;SAVN;662.0
HR15_SAVR;HR;15;SAVR;8.75
HR16_CON;HR;16;CON;26580.0
HR16_INC;HR;16;INC;26913.0
HR16_HVPI;HR;16;HVPI;99.0
HR16_INF;HR;16;INF;-0.6
HR16_SAVN;HR;16;SAVN;1398.0
HR16_SAVR;HR;16;SAVR;11.01
HR17_CON;HR;17;CON;27931.0
HR17_INC;HR;17;INC;27630.0
HR17_HVPI;HR;17;HVPI;100.0
HR17_INF;HR;17;INF;1.3
HR17_SAVN;HR;17;SAVN;804.0
HR17_SAVR;HR;17;SAVR;9.03
HR18_CON;HR;18;CON;29460.0
HR18_INC;HR;18;INC;29414.0
HR18_HVPI;HR;18;HVPI;102.0
HR18_INF;HR;18;INF;1.6
HR18_SAVN;HR;18;SAVN;1112.0
HR18_SAVR;HR;18;SAVR;9.68
HR19_CON;HR;19;CON;30974.0
HR19_INC;HR;19;INC;30815.0
HR19_HVPI;HR;19;HVPI;103.0
HR19_INF;HR;19;INF;0.8
HR19_SAVN;HR;19;SAVN;1097.0
HR19_SAVR;HR;19;SAVR;9.35
HR20_CON;HR;20;CON;29080.0
HR20_INC;HR;20;INC;30607.0
HR20_HVPI;HR;20;HVPI;103.0
HR20_INF;HR;20;INF;0.0
HR20_SAVN;HR;20;SAVN;2690.0
HR20_SAVR;HR;20;SAVR;13.84
HR21_CON;HR;21;CON;33091.0
HR21_INC;HR;21;INC;34339.0
HR21_HVPI;HR;21;HVPI;105.0
HR21_INF;HR;21;INF;2.7
HR21_SAVN;HR;21;SAVN;2470.0
HR21_SAVR;HR;21;SAVR;12.36
HR22_CON;HR;22;CON;39102.0
HR22_INC;HR;22;INC;38388.0
HR22_HVPI;HR;22;HVPI;117.0
HR22_INF;HR;22;INF;10.7
HR22_SAVN;HR;22;SAVN;674.0
HR22_SAVR;HR;22;SAVR;7.33
HR23_CON;HR;23;CON;43757.0
HR23_INC;HR;23;INC;45033.0
HR23_HVPI;HR;23;HVPI;126.0
HR23_INF;HR;23;INF;8.4
HR23_SAVN;HR;23;SAVN;2857.0
HR23_SAVR;HR;23;SAVR;10.97
IT12_CON;IT;12;CON;987528.0
IT12_INC;IT;12;INC;1007428.0
IT12_HVPI;IT;12;HVPI;98.0
IT12_INF;IT;12;INF;3.3
IT12_SAVN;IT;12;SAVN;21485.0
IT12_SAVR;IT;12;SAVR;10.28
IT13_CON;IT;13;CON;975664.0
IT13_INC;IT;13;INC;1010062.0
IT13_HVPI;IT;13;HVPI;99.0
IT13_INF;IT;13;INF;1.2
IT13_SAVN;IT;13;SAVN;36045.0
IT13_SAVR;IT;13;SAVR;11.61
IT14_CON;IT;14;CON;980633.0
IT14_INC;IT;14;INC;1017907.0
IT14_HVPI;IT;14;HVPI;99.0
IT14_INF;IT;14;INF;0.2
IT14_SAVN;IT;14;SAVN;40515.0
IT14_SAVR;IT;14;SAVR;11.92
IT15_CON;IT;15;CON;1000447.0
IT15_INC;IT;15;INC;1031248.0
IT15_HVPI;IT;15;HVPI;100.0
IT15_INF;IT;15;INF;0.1
IT15_SAVN;IT;15;SAVN;33197.0
IT15_SAVR;IT;15;SAVR;11.2
IT16_CON;IT;16;CON;1013655.0
IT16_INC;IT;16;INC;1045364.0
IT16_HVPI;IT;16;HVPI;99.0
IT16_INF;IT;16;INF;-0.1
IT16_SAVN;IT;16;SAVN;35657.0
IT16_SAVR;IT;16;SAVR;11.31
IT17_CON;IT;17;CON;1039650.0
IT17_INC;IT;17;INC;1068373.0
IT17_HVPI;IT;17;HVPI;101.0
IT17_INF;IT;17;INF;1.3
IT17_SAVN;IT;17;SAVN;33329.0
IT17_SAVR;IT;17;SAVR;10.97
IT18_CON;IT;18;CON;1058773.0
IT18_INC;IT;18;INC;1084105.0
IT18_HVPI;IT;18;HVPI;102.0
IT18_INF;IT;18;INF;1.2
IT18_SAVN;IT;18;SAVN;30835.0
IT18_SAVR;IT;18;SAVR;10.72
IT19_CON;IT;19;CON;1067942.0
IT19_INC;IT;19;INC;1092046.0
IT19_HVPI;IT;19;HVPI;103.0
IT19_INF;IT;19;INF;0.6
IT19_SAVN;IT;19;SAVN;28957.0
IT19_SAVR;IT;19;SAVR;10.52
IT20_CON;IT;20;CON;958005.0
IT20_INC;IT;20;INC;1064839.0
IT20_HVPI;IT;20;HVPI;103.0
IT20_INF;IT;20;INF;-0.1
IT20_SAVN;IT;20;SAVN;111055.0
IT20_SAVR;IT;20;SAVR;17.86
IT21_CON;IT;21;CON;1028546.0
IT21_INC;IT;21;INC;1117107.0
IT21_HVPI;IT;21;HVPI;105.0
IT21_INF;IT;21;INF;1.9
IT21_SAVN;IT;21;SAVN;91839.0
IT21_SAVR;IT;21;SAVR;15.87
IT22_CON;IT;22;CON;1156910.0
IT22_INC;IT;22;INC;1188950.0
IT22_HVPI;IT;22;HVPI;114.0
IT22_INF;IT;22;INF;8.7
IT22_SAVN;IT;22;SAVN;38340.0
IT22_SAVR;IT;22;SAVR;11.45
IT23_CON;IT;23;CON;1218946.0
IT23_INC;IT;23;INC;1251941.0
IT23_HVPI;IT;23;HVPI;120.0
IT23_INF;IT;23;INF;5.9
IT23_SAVN;IT;23;SAVN;40717.0
IT23_SAVR;IT;23;SAVR;11.27
CY12_CON;CY;12;CON;12863.0
CY12_INC;CY;12;INC;12789.0
CY12_HVPI;CY;12;HVPI;101.0
CY12_INF;CY;12;INF;3.1
CY12_SAVN;CY;12;SAVN;-86.0
CY12_SAVR;CY;12;SAVR;5.09
CY13_CON;CY;13;CON;11912.0
CY13_INC;CY;13;INC;12144.0
CY13_HVPI;CY;13;HVPI;101.0
CY13_INF;CY;13;INF;0.4
CY13_SAVN;CY;13;SAVN;-491.0
CY13_SAVR;CY;13;SAVR;2.58
CY14_CON;CY;14;CON;11831.0
CY14_INC;CY;14;INC;11211.0
CY14_HVPI;CY;14;HVPI;101.0
CY14_INF;CY;14;INF;-0.3
CY14_SAVN;CY;14;SAVN;-806.0
CY14_SAVR;CY;14;SAVR;0.04
CY15_CON;CY;15;CON;11891.0
CY15_INC;CY;15;INC;11230.0
CY15_HVPI;CY;15;HVPI;100.0
CY15_INF;CY;15;INF;-1.5
CY15_SAVN;CY;15;SAVN;-549.0
CY15_SAVR;CY;15;SAVR;2.15
CY16_CON;CY;16;CON;12261.0
CY16_INC;CY;16;INC;11890.0
CY16_HVPI;CY;16;HVPI;98.0
CY16_INF;CY;16;INF;-1.2
CY16_SAVN;CY;16;SAVN;-423.0
CY16_SAVR;CY;16;SAVR;3.04
CY17_CON;CY;17;CON;12980.0
CY17_INC;CY;17;INC;12554.0
CY17_HVPI;CY;17;HVPI;99.0
CY17_INF;CY;17;INF;0.7
CY17_SAVN;CY;17;SAVN;-496.0
CY17_SAVR;CY;17;SAVR;2.58
CY18_CON;CY;18;CON;13946.0
CY18_INC;CY;18;INC;13527.0
CY18_HVPI;CY;18;HVPI;100.0
CY18_INF;CY;18;INF;0.8
CY18_SAVN;CY;18;SAVN;-277.0
CY18_SAVR;CY;18;SAVR;3.94
CY19_CON;CY;19;CON;14617.0
CY19_INC;CY;19;INC;14908.0
CY19_HVPI;CY;19;HVPI;100.0
CY19_INF;CY;19;INF;0.5
CY19_SAVN;CY;19;SAVN;145.0
CY19_SAVR;CY;19;SAVR;6.44
CY20_CON;CY;20;CON;13544.0
CY20_INC;CY;20;INC;14982.0
CY20_HVPI;CY;20;HVPI;99.0
CY20_INF;CY;20;INF;-1.1
CY20_SAVN;CY;20;SAVN;1277.0
CY20_SAVR;CY;20;SAVR;13.76
CY21_CON;CY;21;CON;14343.0
CY21_INC;CY;21;INC;16274.0
CY21_HVPI;CY;21;HVPI;101.0
CY21_INF;CY;21;INF;2.3
CY21_SAVN;CY;21;SAVN;1658.0
CY21_SAVR;CY;21;SAVR;15.31
CY22_CON;CY;22;CON;16744.0
CY22_INC;CY;22;INC;18388.0
CY22_HVPI;CY;22;HVPI;110.0
CY22_INF;CY;22;INF;8.1
CY22_SAVN;CY;22;SAVN;1316.0
CY22_SAVR;CY;22;SAVR;12.32
CY23_CON;CY;23;CON;18396.0
CY23_INC;CY;23;INC;19258.0
CY23_HVPI;CY;23;HVPI;114.0
CY23_INF;CY;23;INF;3.9
CY23_SAVN;CY;23;SAVN;896.0
CY23_SAVR;CY;23;SAVR;9.76
LV12_CON;LV;12;CON;12407.0
LV12_INC;LV;12;INC;11664.0
LV12_HVPI;LV;12;HVPI;99.0
LV12_INF;LV;12;INF;2.3
LV12_SAVN;LV;12;SAVN;-521.0
LV12_SAVR;LV;12;SAVR;0.38
LV13_CON;LV;13;CON;13215.0
LV13_INC;LV;13;INC;11894.0
LV13_HVPI;LV;13;HVPI;99.0
LV13_INF;LV;13;INF;0.0
LV13_SAVN;LV;13;SAVN;-1090.0
LV13_SAVR;LV;13;SAVR;-3.88
LV14_CON;LV;14;CON;13378.0
LV14_INC;LV;14;INC;12370.0
LV14_HVPI;LV;14;HVPI;99.0
LV14_INF;LV;14;INF;0.7
LV14_SAVN;LV;14;SAVN;-655.0
LV14_SAVR;LV;14;SAVR;-0.17
LV15_CON;LV;15;CON;13663.0
LV15_INC;LV;15;INC;13151.0
LV15_HVPI;LV;15;HVPI;100.0
LV15_INF;LV;15;INF;0.2
LV15_SAVN;LV;15;SAVN;-183.0
LV15_SAVR;LV;15;SAVR;3.25
LV16_CON;LV;16;CON;14300.0
LV16_INC;LV;16;INC;13847.0
LV16_HVPI;LV;16;HVPI;100.0
LV16_INF;LV;16;INF;0.1
LV16_SAVN;LV;16;SAVN;-36.0
LV16_SAVR;LV;16;SAVR;4.32
LV17_CON;LV;17;CON;15105.0
LV17_INC;LV;17;INC;14744.0
LV17_HVPI;LV;17;HVPI;103.0
LV17_INF;LV;17;INF;2.9
LV17_SAVN;LV;17;SAVN;116.0
LV17_SAVR;LV;17;SAVR;5.29
LV18_CON;LV;18;CON;16061.0
LV18_INC;LV;18;INC;15887.0
LV18_HVPI;LV;18;HVPI;105.0
LV18_INF;LV;18;INF;2.6
LV18_SAVN;LV;18;SAVN;380.0
LV18_SAVR;LV;18;SAVR;6.76
LV19_CON;LV;19;CON;16589.0
LV19_INC;LV;19;INC;16693.0
LV19_HVPI;LV;19;HVPI;108.0
LV19_INF;LV;19;INF;2.7
LV19_SAVN;LV;19;SAVN;725.0
LV19_SAVR;LV;19;SAVR;8.63
LV20_CON;LV;20;CON;15843.0
LV20_INC;LV;20;INC;16926.0
LV20_HVPI;LV;20;HVPI;108.0
LV20_INF;LV;20;INF;0.1
LV20_SAVN;LV;20;SAVN;1667.0
LV20_SAVR;LV;20;SAVR;13.92
LV21_CON;LV;21;CON;17571.0
LV21_INC;LV;21;INC;18074.0
LV21_HVPI;LV;21;HVPI;112.0
LV21_INF;LV;21;INF;3.2
LV21_SAVN;LV;21;SAVN;1100.0
LV21_SAVR;LV;21;SAVR;10.45
LV22_CON;LV;22;CON;21049.0
LV22_INC;LV;22;INC;19904.0
LV22_HVPI;LV;22;HVPI;131.0
LV22_INF;LV;22;INF;17.2
LV22_SAVN;LV;22;SAVN;-458.0
LV22_SAVR;LV;22;SAVR;2.88
LV23_CON;LV;23;CON;22690.0
LV23_INC;LV;23;INC;22626.0
LV23_HVPI;LV;23;HVPI;143.0
LV23_INF;LV;23;INF;9.1
LV23_SAVN;LV;23;SAVN;716.0
LV23_SAVR;LV;23;SAVR;4.91
LT12_CON;LT;12;CON;20365.0
LT12_INC;LT;12;INC;19015.0
LT12_HVPI;LT;12;HVPI;99.0
LT12_INF;LT;12;INF;3.2
LT12_SAVN;LT;12;SAVN;-1217.0
LT12_SAVR;LT;12;SAVR;-2.09
LT13_CON;LT;13;CON;21294.0
LT13_INC;LT;13;INC;20193.0
LT13_HVPI;LT;13;HVPI;100.0
LT13_INF;LT;13;INF;1.2
LT13_SAVN;LT;13;SAVN;-939.0
LT13_SAVR;LT;13;SAVR;-0.49
LT14_CON;LT;14;CON;22160.0
LT14_INC;LT;14;INC;20680.0
LT14_HVPI;LT;14;HVPI;100.0
LT14_INF;LT;14;INF;0.2
LT14_SAVN;LT;14;SAVN;-1241.0
LT14_SAVR;LT;14;SAVR;-1.69
LT15_CON;LT;15;CON;22846.0
LT15_INC;LT;15;INC;21461.0
LT15_HVPI;LT;15;HVPI;100.0
LT15_INF;LT;15;INF;-0.7
LT15_SAVN;LT;15;SAVN;-1114.0
LT15_SAVR;LT;15;SAVR;-0.96
LT16_CON;LT;16;CON;23987.0
LT16_INC;LT;16;INC;23182.0
LT16_HVPI;LT;16;HVPI;100.0
LT16_INF;LT;16;INF;0.7
LT16_SAVN;LT;16;SAVN;-475.0
LT16_SAVR;LT;16;SAVR;1.88
LT17_CON;LT;17;CON;25675.0
LT17_INC;LT;17;INC;23380.0
LT17_HVPI;LT;17;HVPI;104.0
LT17_INF;LT;17;INF;3.7
LT17_SAVN;LT;17;SAVN;-1973.0
LT17_SAVR;LT;17;SAVR;-4.05
LT18_CON;LT;18;CON;27287.0
LT18_INC;LT;18;INC;25179.0
LT18_HVPI;LT;18;HVPI;107.0
LT18_INF;LT;18;INF;2.5
LT18_SAVN;LT;18;SAVN;-1760.0
LT18_SAVR;LT;18;SAVR;-2.78
LT19_CON;LT;19;CON;28654.0
LT19_INC;LT;19;INC;27651.0
LT19_HVPI;LT;19;HVPI;109.0
LT19_INF;LT;19;INF;2.2
LT19_SAVN;LT;19;SAVN;-640.0
LT19_SAVR;LT;19;SAVR;1.63
LT20_CON;LT;20;CON;28053.0
LT20_INC;LT;20;INC;30204.0
LT20_HVPI;LT;20;HVPI;110.0
LT20_INF;LT;20;INF;1.1
LT20_SAVN;LT;20;SAVN;2546.0
LT20_SAVR;LT;20;SAVR;11.74
LT21_CON;LT;21;CON;31744.0
LT21_INC;LT;21;INC;33497.0
LT21_HVPI;LT;21;HVPI;115.0
LT21_INF;LT;21;INF;4.6
LT21_SAVN;LT;21;SAVN;2241.0
LT21_SAVR;LT;21;SAVR;10.06
LT22_CON;LT;22;CON;38392.0
LT22_INC;LT;22;INC;37998.0
LT22_HVPI;LT;22;HVPI;137.0
LT22_INF;LT;22;INF;18.9
LT22_SAVN;LT;22;SAVN;200.0
LT22_SAVR;LT;22;SAVR;4.42
LT23_CON;LT;23;CON;41669.0
LT23_INC;LT;23;INC;42190.0
LT23_HVPI;LT;23;HVPI;149.0
LT23_INF;LT;23;INF;8.7
LT23_SAVN;LT;23;SAVN;1232.0
LT23_SAVR;LT;23;SAVR;6.68
LU12_CON;LU;12;CON;15063.0
LU12_INC;LU;12;INC;16133.0
LU12_HVPI;LU;12;HVPI;97.0
LU12_INF;LU;12;INF;2.9
LU12_SAVN;LU;12;SAVN;1169.0
LU12_SAVR;LU;12;SAVR;13.2
LU13_CON;LU;13;CON;15409.0
LU13_INC;LU;13;INC;17153.0
LU13_HVPI;LU;13;HVPI;99.0
LU13_INF;LU;13;INF;1.7
LU13_SAVN;LU;13;SAVN;1854.0
LU13_SAVR;LU;13;SAVR;16.4
LU14_CON;LU;14;CON;15981.0
LU14_INC;LU;14;INC;17747.0
LU14_HVPI;LU;14;HVPI;99.0
LU14_INF;LU;14;INF;0.7
LU14_SAVN;LU;14;SAVN;1922.0
LU14_SAVR;LU;14;SAVR;16.44
LU15_CON;LU;15;CON;16613.0
LU15_INC;LU;15;INC;18027.0
LU15_HVPI;LU;15;HVPI;100.0
LU15_INF;LU;15;INF;0.1
LU15_SAVN;LU;15;SAVN;1507.0
LU15_SAVR;LU;15;SAVR;14.34
LU16_CON;LU;16;CON;17272.0
LU16_INC;LU;16;INC;18439.0
LU16_HVPI;LU;16;HVPI;100.0
LU16_INF;LU;16;INF;0.0
LU16_SAVN;LU;16;SAVN;1262.0
LU16_SAVR;LU;16;SAVR;13.0
LU17_CON;LU;17;CON;18158.0
LU17_INC;LU;17;INC;19680.0
LU17_HVPI;LU;17;HVPI;102.0
LU17_INF;LU;17;INF;2.1
LU17_SAVN;LU;17;SAVN;1598.0
LU17_SAVR;LU;17;SAVR;14.08
LU18_CON;LU;18;CON;19077.0
LU18_INC;LU;18;INC;20473.0
LU18_HVPI;LU;18;HVPI;104.0
LU18_INF;LU;18;INF;2.0
LU18_SAVN;LU;18;SAVN;1325.0
LU18_SAVR;LU;18;SAVR;12.8
LU19_CON;LU;19;CON;19672.0
LU19_INC;LU;19;INC;21632.0
LU19_HVPI;LU;19;HVPI;105.0
LU19_INF;LU;19;INF;1.6
LU19_SAVN;LU;19;SAVN;2054.0
LU19_SAVR;LU;19;SAVR;15.49
LU20_CON;LU;20;CON;18196.0
LU20_INC;LU;20;INC;23235.0
LU20_HVPI;LU;20;HVPI;105.0
LU20_INF;LU;20;INF;0.0
LU20_SAVN;LU;20;SAVN;5064.0
LU20_SAVR;LU;20;SAVR;26.88
LU21_CON;LU;21;CON;20621.0
LU21_INC;LU;21;INC;23539.0
LU21_HVPI;LU;21;HVPI;109.0
LU21_INF;LU;21;INF;3.5
LU21_SAVN;LU;21;SAVN;2969.0
LU21_SAVR;LU;21;SAVR;18.69
LU22_CON;LU;22;CON;23205.0
LU22_INC;LU;22;INC;24868.0
LU22_HVPI;LU;22;HVPI;118.0
LU22_INF;LU;22;INF;8.2
LU22_SAVN;LU;22;SAVN;1513.0
LU22_SAVR;LU;22;SAVR;13.39
LU23_CON;LU;23;CON;24665.0
LU23_INC;LU;23;INC;24737.0
LU23_HVPI;LU;23;HVPI;122.0
LU23_INF;LU;23;INF;2.9
LU23_SAVN;LU;23;SAVN;106.0
LU23_SAVR;LU;23;SAVR;8.95
HU12_CON;HU;12;CON;52115.0
HU12_INC;HU;12;INC;55347.0
HU12_HVPI;HU;12;HVPI;98.0
HU12_INF;HU;12;INF;5.7
HU12_SAVN;HU;12;SAVN;3462.0
HU12_SAVR;HU;12;SAVR;11.21
HU13_CON;HU;13;CON;51563.0
HU13_INC;HU;13;INC;55815.0
HU13_HVPI;HU;13;HVPI;99.0
HU13_INF;HU;13;INF;1.7
HU13_SAVN;HU;13;SAVN;4537.0
HU13_SAVR;HU;13;SAVR;12.86
HU14_CON;HU;14;CON;51400.0
HU14_INC;HU;14;INC;55686.0
HU14_HVPI;HU;14;HVPI;99.0
HU14_INF;HU;14;INF;0.0
HU14_SAVN;HU;14;SAVN;4581.0
HU14_SAVR;HU;14;SAVR;12.87
HU15_CON;HU;15;CON;53330.0
HU15_INC;HU;15;INC;57719.0
HU15_HVPI;HU;15;HVPI;100.0
HU15_INF;HU;15;INF;0.1
HU15_SAVN;HU;15;SAVN;4661.0
HU15_SAVR;HU;15;SAVR;12.67
HU16_CON;HU;16;CON;56197.0
HU16_INC;HU;16;INC;60542.0
HU16_HVPI;HU;16;HVPI;100.0
HU16_INF;HU;16;INF;0.4
HU16_SAVN;HU;16;SAVN;4650.0
HU16_SAVR;HU;16;SAVR;12.16
HU17_CON;HU;17;CON;61506.0
HU17_INC;HU;17;INC;66722.0
HU17_HVPI;HU;17;HVPI;102.0
HU17_INF;HU;17;INF;2.4
HU17_SAVN;HU;17;SAVN;5571.0
HU17_SAVR;HU;17;SAVR;12.65
HU18_CON;HU;18;CON;64624.0
HU18_INC;HU;18;INC;72365.0
HU18_HVPI;HU;18;HVPI;105.0
HU18_INF;HU;18;INF;2.9
HU18_SAVN;HU;18;SAVN;8096.0
HU18_SAVR;HU;18;SAVR;15.25
HU19_CON;HU;19;CON;69717.0
HU19_INC;HU;19;INC;79087.0
HU19_HVPI;HU;19;HVPI;109.0
HU19_INF;HU;19;INF;3.4
HU19_SAVN;HU;19;SAVN;9577.0
HU19_SAVR;HU;19;SAVR;16.09
HU20_CON;HU;20;CON;65638.0
HU20_INC;HU;20;INC;74734.0
HU20_HVPI;HU;20;HVPI;113.0
HU20_INF;HU;20;INF;3.4
HU20_SAVN;HU;20;SAVN;9458.0
HU20_SAVR;HU;20;SAVR;16.81
